,IMDB ID,Title,Director,Actor,Year,Box Office,Rating,IMDB Rating,IMDB Votes,Metascore
242,tt1638355,The Man from U.N.C.L.E.,Guy Ritchie,Henry Cavill,2015,"$38,140,180",PG-13,7.3,"254,692",56
243,tt4649466,Kingsman: The Golden Circle,Matthew Vaughn,Taron Egerton,2017,"$99,733,121",R,6.7,"255,646",44
244,tt4975722,Moonlight,Barry Jenkins,Mahershala Ali,2016,"$27,850,910",R,7.4,"253,485",99
245,tt3521164,Moana,Ron Clements,Auli'i Cravalho,2016,N/A,PG,7.6,"250,176",81
246,tt3040964,The Jungle Book,Jon Favreau,Neel Sethi,2016,"$363,995,937",PG,7.4,"251,003",77
247,tt1340138,Terminator Genisys,Alan Taylor,Arnold Schwarzenegger,2015,"$75,614,989",PG-13,6.4,"250,391",38
248,tt2302755,Olympus Has Fallen,Antoine Fuqua,Gerard Butler,2013,"$98,600,000",R,6.5,"248,742",41
249,tt0401729,John Carter,Andrew Stanton,Taylor Kitsch,2012,"$73,058,679",PG-13,6.6,"248,903",51
250,tt1213663,The World's End,Edgar Wright,Thomas Law,2013,"$33,408,732",R,7.0,"249,684",81
251,tt2140479,The Accountant,Gavin O'Connor,Ben Affleck,2016,N/A,R,7.3,"248,304",51
252,tt1790809,Pirates of the Caribbean: Dead Men Tell No Tales,Joachim Rønning,Johnny Depp,2017,"$172,537,139",PG-13,6.6,"248,795",39
253,tt1650554,Kick-Ass 2,Jeff Wadlow,Aaron Taylor-Johnson,2013,"$28,800,000",R,6.5,"247,463",41
254,tt4881806,Jurassic World: Fallen Kingdom,J.A. Bayona,Chris Pratt,2018,N/A,PG-13,6.2,"245,420",51
255,tt0955308,Robin Hood,Ridley Scott,Russell Crowe,2010,"$105,219,735",PG-13,6.6,"246,511",53
256,tt6146586,John Wick: Chapter 3 - Parabellum,Chad Stahelski,Keanu Reeves,2019,N/A,R,7.5,"244,184",73
257,tt2024469,Non-Stop,Jaume Collet-Serra,Liam Neeson,2014,"$80,432,029",PG-13,6.9,"243,834",56
258,tt2316204,Alien: Covenant,Ridley Scott,Michael Fassbender,2017,"$74,255,908",R,6.4,"242,805",65
259,tt1343727,Dredd,Pete Travis,Karl Urban,2012,"$13,401,683",R,7.1,"242,934",60
260,tt1302011,Kung Fu Panda 2,Jennifer Yuh Nelson,Jack Black,2011,"$165,230,261",PG,7.2,"243,145",67
261,tt1401152,Unknown,Jaume Collet-Serra,Liam Neeson,2011,"$63,677,735",PG-13,6.8,"241,844",56
262,tt0429493,The A-Team,Joe Carnahan,Liam Neeson,2010,"$77,213,489",PG-13,6.7,"241,116",47
263,tt2397535,Predestination,Michael Spierig,Ethan Hawke,2014,"$201,560",R,7.5,"238,117",69
264,tt1077368,Dark Shadows,Tim Burton,Johnny Depp,2012,"$79,711,678",PG-13,6.2,"238,930",55
265,tt3076658,Creed,Ryan Coogler,Michael B. Jordan,2015,"$81,157,671",PG-13,7.6,"237,092",82
266,tt1817273,The Place Beyond the Pines,Derek Cianfrance,Ryan Gosling,2012,"$21,300,000",R,7.3,"236,294",68
267,tt0443272,Lincoln,Steven Spielberg,Daniel Day-Lewis,2012,"$129,477,447",PG-13,7.3,"236,818",86
268,tt1959490,Noah,Darren Aronofsky,Russell Crowe,2014,"$101,160,529",PG-13,5.8,"237,051",68
269,tt1385826,The Adjustment Bureau,George Nolfi,Matt Damon,2011,"$62,453,315",PG-13,7.0,"234,932",60
270,tt0803096,Warcraft,Duncan Jones,Travis Fimmel,2016,N/A,PG-13,6.8,"235,008",32
271,tt1601913,The Grey,Joe Carnahan,Liam Neeson,2011,"$51,533,608",R,6.8,"235,006",64
272,tt3110958,Now You See Me 2,Jon M. Chu,Jesse Eisenberg,2016,N/A,PG-13,6.5,"232,515",46
273,tt1706593,Chronicle,Josh Trank,Dane DeHaan,2012,"$60,800,000",PG-13,7.0,"234,914",69
274,tt0100802,Total Recall,Paul Verhoeven,Arnold Schwarzenegger,1990,"$119,000,000",R,7.5,"288,384",57
275,tt1386588,The Other Guys,Adam McKay,Will Ferrell,2010,"$119,219,978",PG-13,6.6,"232,891",64
276,tt1931533,Seven Psychopaths,Martin McDonagh,Michael Pitt,2012,"$15,000,000",R,7.2,"232,749",66
277,tt4034228,Manchester by the Sea,Kenneth Lonergan,Casey Affleck,2016,N/A,R,7.8,"231,863",96
278,tt3606756,Incredibles 2,Brad Bird,Craig T. Nelson,2018,N/A,PG,7.6,"231,383",80
279,tt1440129,Battleship,Peter Berg,Taylor Kitsch,2012,"$65,173,160",PG-13,5.8,"230,992",41
280,tt0448115,Shazam!,David F. Sandberg,Zachary Levi,2019,N/A,PG-13,7.1,"228,554",71
281,tt2277860,Finding Dory,Andrew Stanton,Ellen DeGeneres,2016,N/A,PG,7.3,"227,414",77
282,tt1092026,Paul,Greg Mottola,Mia Stallard,2011,"$37,371,385",R,7.0,"228,547",57
283,tt1033575,The Descendants,Alexander Payne,George Clooney,2011,"$78,500,000",R,7.3,"227,886",84
284,tt1192628,Rango,Gore Verbinski,Johnny Depp,2011,"$123,188,232",PG,7.2,"226,708",75
285,tt1655442,The Artist,Michel Hazanavicius,Jean Dujardin,2011,"$44,667,095",PG-13,7.9,"224,074",89
